,app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
24178,345040,Oblivious Garden ~White Day,2015-07-20,1,0,0,5,83,18,0.0,0.0,0.0,1
24179,350610,Combat Cats,2015-06-26,1,0,0,5,86,23,2.99,2.99,0.0,1
24180,372820,Shot In The Dark,2015-06-10,1,0,0,4,46,165,0.0,0.0,0.0,1
24181,378645,The Witcher 3: Wild Hunt - New Quest 'Where the Cat and Wolf Play...',2015-07-01,1,0,0,7,96,455,0.0,0.0,0.0,1
24182,385420,Dex - Soundtrack,2015-07-07,1,1,1,5,100,17,4.99,4.99,0.0,1
24183,397240,Troubles Land,2015-09-11,1,1,1,4,50,14,4.99,4.99,0.0,1
24184,404283,Construction Simulator 2015: Liebherr HTM 1204 ZA,2016-10-20,1,1,1,5,81,33,2.99,2.99,0.0,1
24185,404390,Evil Robot Traffic Jam HD,2016-08-26,1,0,0,5,85,14,4.99,4.99,0.0,1
24186,407700,Lonath Online,2015-10-16,1,0,0,2,23,17,6.99,6.99,0.0,1
24187,418360,Gurgamoth,2016-02-16,1,1,0,5,81,43,9.99,9.99,0.0,1
24188,420950,Time Tenshi (2015),2015-11-20,1,1,1,6,76,97,2.49,9.99,75.0,1
24189,437060,MOAI 3: Trade Mission Collector's Edition,2016-01-29,1,0,0,5,90,31,9.99,9.99,0.0,1
24190,461380,A Princess' Tale,2016-05-20,1,0,0,4,55,43,0.49,4.99,90.0,1
24191,466548,The Freemaker Adventures Character Pack,2016-07-26,1,0,0,5,82,23,1.99,1.99,0.0,1
24192,485290,Vermillion Watch: Moorgate Accord Collector's Edition,2016-06-23,1,0,0,5,100,14,4.99,9.99,50.0,1
24193,487240,Neon Drive - Soundtrack,2016-06-10,0,0,0,5,100,25,7.99,7.99,0.0,1
24194,490870,Weird Hero,2016-11-18,1,0,0,6,74,148,3.99,3.99,0.0,1
24195,1597780,新城镇,2022-06-03,1,0,0,5,90,11,1.99,1.99,0.0,1
24196,505660,The Crystal Nebula,2016-07-27,1,0,0,5,100,13,1.99,1.99,0.0,1
24197,506760,Twisty's Asylum Escapades,2016-09-28,1,0,0,4,54,42,0.49,4.99,90.0,1
24198,516250,Skynet Rising : Portal to the Past,2016-10-14,1,0,0,2,30,20,14.99,14.99,0.0,1
24199,521450,Hunted: One Step Too Far - Reborn Edition,2016-09-02,1,0,0,4,47,40,4.99,4.99,0.0,1
24200,526400,Embers of Magic,2017-04-06,1,1,1,7,82,87,0.0,0.0,0.0,1
24201,532800,ComPet - Epic Beast Battles,2016-11-29,1,0,0,4,58,74,0.0,0.0,0.0,1
24202,541370,Clickdraw Clicker,2016-10-14,1,0,0,4,47,46,0.99,0.99,0.0,1
24203,549910,Locked Fears,2016-11-04,1,0,0,4,64,54,0.99,0.99,0.0,1
24204,561440,Graffiti Bombing,2020-08-29,1,0,0,4,61,52,0.0,0.0,0.0,1
24205,583633,RTK13WPK - Official added events④ Eiji Yoshikawa 'Lu Bu's Peace' 'Hero or Coward' and 'Death of Cao Cao' 追加特典オリジナルイベント④吉川英治「平和主義者」「雷怯子」「曹操死す」,2017-03-08,1,0,0,4,60,10,0.0,0.0,0.0,1
24206,589300,Legend of the Skyfish,2017-02-24,1,1,0,4,57,14,7.99,7.99,0.0,1
24207,619790,theHunter: Call of the Wild™ - Facing the Wild 1,2017-04-18,1,0,0,7,89,98,0.0,0.0,0.0,1
24208,631770,Pixplode,2017-07-03,1,1,0,5,100,12,2.99,2.99,0.0,1
24209,635900,Tunnels of Despair,2018-03-16,1,0,0,4,67,53,5.99,5.99,0.0,1
24210,636370,The Sun Never Sets,2017-06-06,1,0,0,4,66,12,4.99,4.99,0.0,1
24211,637330,Stack,2017-05-18,1,0,0,4,64,28,3.99,3.99,0.0,1
24212,660080,Assassin's Creed® Origins - Season Pass,2017-10-26,1,0,0,6,77,264,39.99,39.99,0.0,1
24213,696590,XXZ: XXL,2017-09-29,1,0,0,6,79,192,5.99,5.99,0.0,1
24214,777240,Tren0,2018-02-22,1,0,0,6,76,199,2.99,2.99,0.0,1
24215,798870,Additional Weapons Pack/追加武器パック,2018-05-16,1,0,0,6,71,21,11.99,11.99,0.0,1
24216,809900,Calvin Tucker's Farm Animal Racing,2018-03-09,1,0,0,5,81,44,0.74,2.99,75.0,1
24217,822440,You Are The Apple Of My Eye 研磨时光,2018-05-04,1,0,0,4,68,29,0.59,1.99,70.0,1
24218,860620,KURSK,2018-11-07,1,1,1,4,46,352,1.99,9.99,80.0,1
24219,879740,Epic Skater 2,2018-11-08,1,0,0,6,77,18,14.99,14.99,0.0,1
24220,896340,To Leave,2018-10-04,1,1,1,6,79,43,9.99,9.99,0.0,1
24221,952050,Buddinpals - Take One Home With You !!,2018-11-15,1,0,0,5,80,10,2.99,2.99,0.0,1
24222,1005340,Myths and Legends - Card Game,2019-08-09,1,1,0,4,60,510,0.0,0.0,0.0,1
24223,1014360,Adventures Diary of Merchant,2020-03-26,1,0,0,4,69,71,7.99,7.99,0.0,1
24224,1031110,Unroaded,2019-03-06,1,0,0,7,94,269,0.0,0.0,0.0,1
24225,1044770,Goddess of Math 数学女神,2019-03-25,1,1,0,5,93,44,0.0,0.0,0.0,1
24226,1053620,MIDNIGHT Remastered,2019-05-07,1,1,0,5,100,10,0.99,0.99,0.0,1
24227,1163660,Soul Reaper,2020-09-30,1,0,0,4,50,24,19.99,19.99,0.0,1
24228,1175250,Finders Reapers,2021-04-14,1,0,0,5,100,10,14.99,14.99,0.0,1
24229,1182370,Mr. Hopp's Playhouse,2019-11-15,1,0,0,7,94,1198,0.0,0.0,0.0,1
24230,1194940,Tower of Shades,2020-01-15,1,0,0,6,78,32,1.99,1.99,0.0,1
24231,1198832,RTK14: Scenario [The Start of Change],2020-01-15,1,0,0,2,28,14,2.99,2.99,0.0,1
24232,1210780,Flatspace,2020-01-24,1,0,0,6,76,17,0.0,0.0,0.0,1
24233,1229310,Godking: Master of Rituals,2020-09-16,1,0,0,4,60,33,29.99,29.99,0.0,1
24234,1294220,Learn Game Development Unity Code Monkey,2020-08-09,1,0,0,7,85,115,0.0,0.0,0.0,1
24235,1303870,Mischance,2021-11-23,1,0,0,6,72,11,4.99,4.99,0.0,1
24236,1318980,Virtual Exhibition,2020-05-28,1,1,0,7,94,77,0.0,0.0,0.0,1
24237,1329250,Refrigerant Recovery Simulation,2021-02-24,1,0,0,5,100,10,0.0,0.0,0.0,1
24238,1330120,Pitcher and the Whale,2020-07-24,1,0,0,7,98,50,0.0,0.0,0.0,1
24239,1336840,Naudrion: Fall of The Empire,2020-12-25,1,0,0,4,69,95,9.99,9.99,0.0,1
24240,1361020,Living the Nightmare,2020-09-08,1,0,0,5,100,11,2.99,2.99,0.0,1
24241,1366290,Kill It With Fire: HEATWAVE,2020-07-17,1,0,0,7,91,1988,0.0,0.0,0.0,1
24242,1403800,Movavi Picverse - Photo Editing Software,2020-11-25,1,0,0,4,66,27,69.99,69.99,0.0,1
24243,1410620,Minimum Wage: Influence The Election,2020-09-24,1,1,0,5,100,16,0.0,0.0,0.0,1
24244,1424700,The secret of the stone,2020-10-08,1,0,0,2,33,18,0.99,0.99,0.0,1
24245,1426790,Vicewave 1984,2021-11-19,1,0,0,4,60,161,4.99,4.99,0.0,1
24246,1427640,All-Time Battle,2020-10-24,1,0,0,2,28,28,0.0,0.0,0.0,1
24247,1437770,RevolVR 3,2021-02-22,1,0,0,6,73,122,0.0,0.0,0.0,1
24248,1452410,Case Kovacs - Agent 228,2020-12-02,1,0,0,4,59,44,0.0,0.0,0.0,1
24249,1491090,Downslope,2022-01-19,1,1,1,5,90,20,4.99,4.99,0.0,1
24250,1503280,Octarina,2021-06-24,1,0,0,7,82,248,0.0,0.0,0.0,1
24251,1523800,Mighty Forest,2021-02-03,1,0,0,4,62,74,0.59,1.99,70.0,1
24252,1524230,Mori's Nightmare : Hide and seek,2021-02-09,1,0,0,4,64,51,0.99,0.99,0.0,1
24253,42722,Call of Duty®: Black Ops Annihilation Content Pack,2011-07-28,1,0,0,6,79,68,14.99,14.99,0.0,1
24254,73037,Magicka: Frozen Lake,2011-06-21,1,0,0,4,68,25,1.99,1.99,0.0,1
24255,1535290,Venus: Improbable Dream,2021-03-19,1,1,0,5,100,10,12.99,12.99,0.0,1
24256,1553230,Trailer Shop Simulator,2021-07-21,1,0,0,4,69,126,19.99,19.99,0.0,1
24257,1563010,Bunny's Ban,2021-04-02,1,0,0,5,100,23,1.99,1.99,0.0,1
24258,1572180,Lionfish Reef Patrol,2021-04-02,1,0,0,6,72,22,0.0,0.0,0.0,1
24259,1588160,Putin VS Zombies,2021-09-30,1,0,0,7,92,52,0.99,0.99,0.0,1
24260,1595310,Barbarian Legend,2021-06-30,1,0,0,2,39,33,14.99,14.99,0.0,1
24261,1602280,Gravity Snake,2021-04-26,1,0,1,7,96,88,0.0,0.0,0.0,1
24262,1641510,Armed Emeth,2021-08-05,1,0,0,4,63,11,14.99,14.99,0.0,1
24263,1644310,Markus Ritter - The Lost Family,2021-08-20,1,0,1,7,84,125,0.0,0.0,0.0,1
24264,1677730,Beauty Agent,2021-07-23,1,0,0,3,13,22,1.99,1.99,0.0,1
24265,1686980,TIERRA - Mystery Point & Click Adventure,2021-07-20,1,0,0,4,64,14,6.99,6.99,0.0,1
24266,1719890,Mummy mummy mummy!,2021-08-25,1,0,0,5,100,10,0.99,9.99,90.0,1
24267,1755890,Repit,2021-12-07,1,0,0,5,85,20,9.99,9.99,0.0,1
24268,1758200,ITRP _ Gas Prison,2021-10-08,1,0,0,5,82,17,0.0,0.0,0.0,1
24269,1765540,Red Button,2021-10-15,1,0,0,7,84,144,0.0,0.0,0.0,1
24270,1850020,BEN’S WORLD,2022-02-02,1,0,0,4,63,11,0.0,0.0,0.0,1
24271,1867330,Surreal Nightmare,2022-01-31,1,0,0,4,61,13,0.99,0.99,0.0,1
24272,1872550,Destroy All Humans! – Clone Carnage,2022-06-01,1,0,0,2,39,186,0.0,0.0,0.0,1
24273,1908720,Half-Life: VR Mod,2022-10-19,1,0,0,4,66,145,0.0,0.0,0.0,1
24274,1980390,Neighbor Fight,2022-06-09,1,0,0,7,98,109,0.0,0.0,0.0,1
24275,2012180,Way of the Hunter - Season Pass,2022-08-16,1,0,0,5,82,34,19.99,19.99,0.0,1
24276,2073200,Police on Duty,2022-07-25,1,0,0,5,80,21,4.49,44.99,90.0,1
24277,2101710,Cube Farmer - Puzzle,2022-08-26,1,0,0,5,100,12,2.99,2.99,0.0,1
24278,11390,Crash Time 2,2009-08-27,1,0,0,4,62,1101,4.99,4.99,0.0,1
24279,208804,Tomb Raider: Pistol Burst,2013-03-26,1,1,1,4,58,41,0.99,0.99,0.0,1
24280,299360,Block N Load,2015-04-30,1,0,0,6,78,15378,0.0,0.0,0.0,1
24281,301460,Electronic Super Joy: Groove City,2014-06-06,1,1,1,6,78,256,4.99,4.99,0.0,1
24282,318410,Middle-earth: Shadow of Mordor - Berserks Warband,2014-12-02,1,0,0,2,37,56,1.99,1.99,0.0,1
24283,343959,FSX: Steam Edition - Cargo Crew Add-On,2015-04-14,1,0,0,4,58,29,16.99,16.99,0.0,1
24284,353940,Aces of the Luftwaffe,2015-05-08,1,0,0,4,65,41,4.99,4.99,0.0,1
24285,366590,Prompt,2015-07-06,1,1,1,5,90,42,2.0,2.0,0.0,1
24286,369110,The Swindle,2015-07-28,1,1,0,4,62,461,14.99,14.99,0.0,1
24287,376620,Arkin,2019-09-25,1,0,0,4,46,15,0.0,0.0,0.0,1
24288,711570,Epic Battle Simulator 2,2017-11-02,1,0,0,4,66,39,4.99,4.99,0.0,1
24289,400280,Lizard,2018-03-04,1,1,1,5,81,11,9.99,9.99,0.0,1
24290,420850,Cosmic Leap,2016-03-17,1,0,0,4,67,102,0.99,0.99,0.0,1
24291,434090,Bridge! 2,2016-04-21,1,1,1,2,22,44,9.99,9.99,0.0,1
24292,829300,bomber-un,2018-04-05,1,0,0,6,73,15,2.99,2.99,0.0,1
24293,439940,Lucid9: Inciting Incident,2016-04-14,1,1,1,7,90,1015,0.0,0.0,0.0,1
24294,457420,Surgeon Simulator VR: Meet The Medic,2016-04-05,1,0,0,6,73,430,0.0,0.0,0.0,1
24295,463740,American Truck Simulator - Arizona,2016-06-06,1,1,1,8,95,1095,0.0,0.0,0.0,1
24296,505550,Stream Buddy,2016-10-19,1,0,0,4,50,12,3.99,3.99,0.0,1
24297,507060,Sceal: An Irish Folklore Adventure,2016-10-26,1,0,0,5,83,12,4.99,4.99,0.0,1
24298,516550,Relativity,2016-08-24,1,0,0,5,92,13,1.99,1.99,0.0,1
24299,527920,Farm Tribe 2,2016-09-22,1,0,0,5,93,15,3.49,6.99,50.0,1
24300,538190,ORION: Prelude (ULTIMATE EDITION),2016-09-30,1,0,0,5,85,20,9.99,9.99,0.0,1
24301,554870,SUPERHYPERCUBE,2017-11-07,1,0,0,5,88,25,14.99,14.99,0.0,1
24302,587170,DOA5LR Alluring Mandarin Dress Set,2017-02-13,1,0,0,5,90,11,19.99,19.99,0.0,1
24303,596380,Coffee Crisis,2018-05-04,1,1,1,4,60,58,9.99,9.99,0.0,1
24304,610780,Crazy Buggy Racing,2017-04-12,1,0,0,4,45,42,4.99,4.99,0.0,1
24305,643200,Keep in Mind: Remastered,2018-03-08,1,1,0,6,79,298,1.99,1.99,0.0,1
24306,652510,ESCAPE Room: Reality,2017-06-20,1,1,0,5,91,12,3.59,8.99,60.0,1
24307,657810,Blessed Surface,2019-02-27,1,0,1,4,68,29,9.99,9.99,0.0,1
24308,688570,Romance with Chocolate - Hidden Object in Paris. HOPA,2017-09-28,1,1,0,4,51,54,2.99,2.99,0.0,1
24309,716040,Hide and go boom,2018-02-17,1,1,1,6,76,34,0.0,0.0,0.0,1
24310,722570,NaziShoot,2017-10-12,1,0,0,2,30,13,10.99,10.99,0.0,1
24311,749540,Wild Wolf,2022-03-04,1,0,0,4,48,110,9.99,9.99,0.0,1
24312,750800,Egress,2019-10-24,1,0,0,4,62,111,14.99,14.99,0.0,1
24313,776600,Witch Sword,2018-01-08,1,0,0,4,62,16,2.99,2.99,0.0,1
24314,777790,Final Directive,2018-02-01,1,1,1,7,84,83,1.99,1.99,0.0,1
24315,793940,MOAI 5: New Generation Collector’s Edition,2018-03-29,1,0,0,4,67,28,7.99,7.99,0.0,1
24316,837600,The Royal Marines Commando,2018-07-13,1,0,0,4,67,118,4.99,4.99,0.0,1
24317,876310,BIG POGO MAN,2018-06-25,1,1,0,5,82,39,4.99,4.99,0.0,1
24318,908740,VALHALL: Harbinger - Pre-Beta Testing,2020-10-22,1,0,0,4,62,186,29.99,29.99,0.0,1
24319,987950,eBall,2019-05-21,1,0,0,4,69,71,4.99,4.99,0.0,1
24320,995990,Death Leak,2022-07-16,1,0,0,5,100,10,0.0,0.0,0.0,1
24321,998150,荒野大蛮神,2019-04-08,1,0,0,4,50,16,3.99,3.99,0.0,1
24322,1023750,INVITATION,2019-05-17,1,0,0,4,62,54,12.99,12.99,0.0,1
24323,1047750,Chili The Chipmunk Pinball Adventure,2019-05-02,1,0,0,2,38,13,0.0,0.0,0.0,1
24324,1061540,Mystery of the Ancients: Three Guardians Collector's Edition,2019-04-19,1,0,0,5,100,14,4.99,9.99,50.0,1
24325,1070780,Under Pressure,2019-06-14,1,0,0,7,84,86,0.0,0.0,0.0,1
24326,1073610,Miss Cat,2019-05-17,1,0,0,5,100,19,0.99,0.99,0.0,1
24327,1080330,Super Mega Space Blaster Special,2019-06-17,1,1,1,5,100,16,0.99,0.99,0.0,1
24328,1109480,Mega Man Zero/ZX Legacy Collection - Mega Man Zero/ZX Reploid Remixes,2020-08-25,1,0,0,5,100,10,0.0,0.0,0.0,1
24329,2272500,Hunt: Showdown - Commedia Della Morte,2023-02-21,1,0,0,4,62,134,9.99,9.99,0.0,1
24330,1111650,Never BreakUp,2022-07-15,1,0,0,2,27,11,8.99,8.99,0.0,1
24331,1113750,Lost Artifacts: Frozen Queen,2019-09-19,1,0,0,2,34,26,9.99,9.99,0.0,1
24332,1123460,Fateline(命运线),2019-08-16,1,0,0,6,70,24,2.99,2.99,0.0,1
24333,1240840,Shadow Puppets & Beijing opera,2020-04-08,1,0,0,5,85,21,0.99,0.99,0.0,1
24334,1271690,Zombie Derby: Pixel Survival,2020-11-19,1,0,0,5,87,31,1.99,4.99,60.0,1
24335,1288610,Wildcat Gun Machine,2022-05-04,1,0,0,4,66,53,14.99,14.99,0.0,1
24336,1323600,Johnny Mystery and The Halloween Killer,2020-06-22,1,0,0,6,76,25,0.69,0.99,30.0,1
24337,1328500,The Adventures of Crackhead Jack: Overdose Edition,2020-10-21,1,0,0,5,100,10,4.99,4.99,0.0,1
24338,1337820,Emergence,2020-08-07,1,0,0,7,83,86,0.0,0.0,0.0,1
24339,1383760,Fortification: tower defence,2021-06-24,1,0,0,4,68,19,2.99,2.99,0.0,1
24340,1413590,LA FORET DE PAGO : LA VENGEANCE DU DRAGON,2020-09-24,1,0,0,5,95,21,5.99,5.99,0.0,1
24341,1422930,Aripi,2020-11-08,1,0,0,6,72,18,1.99,1.99,0.0,1
24342,1472250,ROG CITADEL XV,2021-01-12,1,0,0,6,70,537,0.0,0.0,0.0,1
24343,1489680,Pixross,2020-12-15,1,0,1,5,97,34,3.99,3.99,0.0,1
24344,1495690,Hike,2021-01-08,1,0,0,4,51,33,2.99,2.99,0.0,1
24345,1507760,Cold Wind,2021-01-08,1,0,0,4,41,17,0.49,0.99,50.0,1
24346,1527780,Crossbow Crusade,2021-04-30,1,0,0,5,82,17,10.99,10.99,0.0,1
24347,1529860,Ulna Online,2021-03-12,1,0,1,4,60,20,0.0,0.0,0.0,1
24348,1580640,银魂：Silver Soul,2021-04-08,1,0,0,2,35,20,0.99,0.99,0.0,1
24349,1593700,You Calligrapher,2021-10-24,1,0,0,5,100,12,12.99,12.99,0.0,1
24350,1611070,Descent: Legends of the Dark,2021-08-06,1,1,0,7,89,143,0.0,0.0,0.0,1
24351,1674340,仙侠世界2,2022-01-20,1,0,0,6,72,390,0.0,0.0,0.0,1
24352,1676550,Dull Grey,2021-09-08,1,0,1,5,87,39,4.99,4.99,0.0,1
24353,1690650,Zombie Survivors,2022-11-05,1,0,0,4,63,58,2.99,2.99,0.0,1
24354,1696090,HYPERBALL TACHYON,2021-11-19,1,0,0,5,100,11,7.99,7.99,0.0,1
24355,1698870,Silver Axe - The Honest Elf,2022-04-07,1,0,0,5,100,29,13.99,13.99,0.0,1
24356,1715380,Megania Online,2021-08-19,1,0,1,4,44,43,0.0,0.0,0.0,1
24357,1789270,Sniper Game,2021-10-28,1,0,0,5,84,19,1.99,1.99,0.0,1
24358,1800900,SpaceGaze,2021-11-15,1,0,0,5,100,14,1.39,13.99,90.0,1
24359,1906110,Chaos Girl,2022-03-10,1,0,0,5,90,10,3.99,3.99,0.0,1
24360,1976820,Coloring Pixels - r/Place Pack,2022-04-22,1,1,0,6,77,75,0.0,0.0,0.0,1
24361,2066780,洛神见月,2022-07-11,1,0,0,4,45,11,4.99,4.99,0.0,1
24362,2068460,Last Of Ark: Prologue,2022-07-19,1,0,0,5,92,13,0.0,0.0,0.0,1
24363,2171300,Movavi Photo Editor 23,2022-11-02,1,0,0,6,70,10,48.96,69.95,30.0,1
24364,2304680,Tofas Sahin: Online Car Driving,2023-02-15,1,0,0,6,75,86,0.99,0.99,0.0,1
24365,1141170,Risnuch,2023-02-20,1,0,0,4,61,18,0.0,0.0,0.0,1
24366,107310,Cthulhu Saves the World,2011-07-13,1,0,0,7,92,2854,2.99,2.99,0.0,1
24367,212110,Sugar Cube: Bittersweet Factory,2012-11-07,1,0,0,6,77,72,6.99,6.99,0.0,1
24368,248470,Doorways: Prelude,2013-09-20,1,1,1,4,58,335,1.99,9.99,80.0,1
24369,284100,Unclaimed World,2016-10-04,1,0,0,4,49,160,18.99,18.99,0.0,1
24370,315130,CO-OP : Decrypted,2015-08-17,1,1,1,4,48,27,9.99,9.99,0.0,1
24371,338000,Echoes+,2015-01-15,1,1,0,7,92,858,0.0,0.0,0.0,1
24372,341710,Crest - an indirect god sim,2018-03-08,1,1,1,4,62,298,9.99,9.99,0.0,1
24373,351553,Brazil Pack,2015-06-16,1,0,0,6,72,70,3.99,3.99,0.0,1
24374,354960,An Imp? A Fiend!,2015-03-16,1,0,0,4,52,17,0.99,0.99,0.0,1
24375,375170,Gunpowder,2015-07-08,1,1,1,5,93,16,1.99,1.99,0.0,1
24376,376120,Assault Corps 2,2015-07-15,1,1,0,2,36,38,2.99,2.99,0.0,1
24377,376391,The Witcher 3: Wild Hunt - 'Ballad Heroes' Neutral Gwent Card Set,2015-06-10,1,0,0,7,94,266,0.0,0.0,0.0,1
24378,379575,FSX: Steam Edition - Embraer Phenom 100 Add-On,2016-03-01,1,0,0,4,51,52,24.99,24.99,0.0,1
24379,388320,1979 Revolution: Black Friday,2016-04-04,1,1,0,6,76,988,9.99,9.99,0.0,1
24380,393290,Motorhead,2015-09-16,1,0,0,2,20,30,4.99,4.99,0.0,1
24381,393480,3DMark Sky Diver benchmark,2015-12-18,1,0,0,7,96,53,34.99,0.0,0.0,1
24382,405610,Flight of the Paladin,2015-10-23,1,1,1,4,53,319,1.99,1.99,0.0,1
24383,412360,SightLineVR,2017-10-31,1,0,0,5,89,38,0.0,0.0,0.0,1
24384,418910,Idle Civilization,2015-11-23,1,1,1,4,48,160,4.99,4.99,0.0,1
24385,430100,darkcase : the basement,2018-06-05,1,0,0,4,60,23,0.99,0.99,0.0,1
24386,431260,Cursed,2016-06-17,1,0,1,6,79,528,4.99,4.99,0.0,1
24387,433350,BlackShot: Mercenary Warfare FPS,2016-05-31,1,0,0,4,54,2915,0.0,0.0,0.0,1
24388,436530,Bullshot,2016-11-22,1,1,1,6,73,227,0.99,0.99,0.0,1
24389,445750,Settled,2016-02-29,1,0,0,7,85,89,0.99,0.99,0.0,1
24390,448182,TS Marketplace: Donner Pass Scenario Pack 01 Add-On,2016-11-09,1,0,0,4,64,14,9.99,9.99,0.0,1
24391,457087,FSX: Steam Edition: Grumman E-2C Hawkeye® Add-On,2016-06-15,1,0,0,5,80,15,24.99,24.99,0.0,1
24392,459130,Love in the Glen,2016-06-08,1,1,1,4,65,26,5.99,5.99,0.0,1
24393,488910,Astral Heroes,2016-10-20,1,0,0,4,69,301,0.0,0.0,0.0,1
24394,496540,Zone of Lacryma,2018-07-23,1,0,0,5,80,25,8.99,8.99,0.0,1
24395,515170,Iron Sea - The West Coast,2016-09-23,1,0,0,3,0,11,2.99,2.99,0.0,1
24396,516500,Zissi's Island,2016-08-28,1,0,0,5,88,17,1.99,1.99,0.0,1
24397,557190,BuildMoreCubes,2016-11-21,1,0,0,4,65,46,0.99,0.99,0.0,1
24398,575450,Graceful Explosion Machine,2017-08-08,1,0,0,6,79,34,12.99,12.99,0.0,1
24399,589220,UAYEB: The Dry Land - Episode 1,2018-01-31,1,0,0,5,94,19,12.99,12.99,0.0,1
24400,597590,Attack of the Bugs,2017-11-29,1,0,0,5,90,31,7.99,7.99,0.0,1
24401,608190,Frontier VR,2017-03-17,1,0,0,4,46,15,4.99,4.99,0.0,1
24402,611140,Dark Passenger,2017-04-26,1,1,1,4,61,13,2.99,2.99,0.0,1
24403,628580,Miniballist,2018-03-13,1,0,0,6,79,29,0.49,4.99,90.0,1
24404,638470,Eggggg - The platform puker,2019-02-04,1,1,0,5,80,10,9.99,9.99,0.0,1
24405,675950,Peninsular War Battles,2017-09-01,1,1,0,4,61,21,9.99,9.99,0.0,1
24406,676080,Super POTUS Trump: The Full Game!,2017-08-09,1,0,0,5,80,25,0.99,0.99,0.0,1
24407,703090,冒险之路(Adventure Road),2017-09-08,1,0,0,4,50,28,0.0,0.0,0.0,1
24408,787550,FARHOME,2018-04-05,1,0,0,4,50,20,29.99,29.99,0.0,1
24409,789050,Paradise,2018-03-23,1,0,0,5,90,31,1.99,1.99,0.0,1
24410,850780,Battle Royale Bootcamp,2020-01-20,1,0,0,4,63,19,2.99,2.99,0.0,1
24411,867550,Range Ball,2018-08-13,1,1,0,5,86,15,0.99,0.99,0.0,1
24412,871270,Wild West VR,2018-06-15,1,0,0,4,44,18,0.0,0.0,0.0,1
24413,872810,Eleven Eleven,2019-05-22,1,0,0,5,90,21,19.99,19.99,0.0,1
24414,881490,Tower Keepers,2018-11-11,1,0,0,4,54,133,0.0,0.0,0.0,1
24415,892510,Slay Together,2019-01-31,1,0,0,6,70,413,0.0,0.0,0.0,1
24416,896747,FSX Steam Edition: Cessna CT206H Stationair® Add-On,2019-01-08,1,0,0,4,54,11,19.99,19.99,0.0,1
24417,909970,Tech Corp.,2019-07-25,1,0,0,2,27,203,19.99,19.99,0.0,1
24418,910390,Stay or Leave / 留离,2018-08-17,1,0,0,5,83,24,1.99,1.99,0.0,1
24419,926020,Natural Selection 2 - Catalyst Pack,2018-09-05,1,0,1,5,97,34,11.99,11.99,0.0,1
24420,950150,Aimtastic - Workshop Tools DLC,2018-10-01,1,0,0,5,100,17,0.0,0.0,0.0,1
24421,952400,Oculto,2019-03-08,1,1,1,5,83,24,2.99,2.99,0.0,1
24422,971500,Bubble Burst,2018-12-24,1,1,1,5,95,23,2.99,2.99,0.0,1
24423,991240,Trivia Throwdown,2019-06-18,1,0,0,5,89,19,4.99,4.99,0.0,1
24424,993840,Drive,2021-07-23,1,0,0,4,56,16,18.99,18.99,0.0,1
24425,1028895,Warhammer 40000: Inquisitor - Martyr - Herald Cherub Pet,2019-07-26,1,0,0,4,42,14,1.99,1.99,0.0,1
24426,1057420,Earthshakers,2019-04-22,1,0,0,4,58,29,0.0,0.0,0.0,1
24427,1059160,Deep Race: Space,2019-04-29,1,0,0,6,72,18,0.49,1.99,75.0,1
24428,1066490,Linklight,2020-11-19,1,0,0,5,100,23,9.99,9.99,0.0,1
24429,1092950,Piposh,2021-03-31,1,1,1,5,93,49,44.99,44.99,0.0,1
24430,1111090,Alpha Lyrae Discovery,2019-08-08,1,0,0,5,94,18,4.99,4.99,0.0,1
24431,1142180,SE VR World Demo,2019-09-08,1,0,0,7,82,56,0.0,0.0,0.0,1
24432,1125880,LaserZone,2021-07-29,1,0,0,5,100,37,13.99,13.99,0.0,1
24433,1143720,ALTERITY EXPERIENCE,2020-01-15,1,0,0,5,80,10,9.99,9.99,0.0,1
24434,1152950,Blackberry,2021-02-05,1,0,0,4,64,114,19.99,19.99,0.0,1
24435,1159000,我是键盘侠,2019-10-23,1,0,0,5,87,33,1.99,1.99,0.0,1
24436,1167030,Steel Division 2 - Reinforcement Pack #3 - Zbuczyn,2019-10-17,1,0,0,5,80,10,0.0,0.0,0.0,1
24437,1177100,末法时代,2020-04-30,1,0,0,4,52,68,1.99,1.99,0.0,1
24438,1204370,UIFO DEFENSE HD,2020-01-18,1,0,0,6,72,40,4.99,4.99,0.0,1
24439,1213180,Hero Mini Maker,2020-01-05,1,0,0,4,45,11,59.99,59.99,0.0,1
24440,1233350,Random Heroes: Gold Edition,2020-04-10,1,0,0,6,70,55,4.99,4.99,0.0,1
24441,1249420,Steampunk Genius,2020-03-03,1,1,0,7,90,61,0.0,0.0,0.0,1
24442,1253570,Futuball - Future Football Manager Game,2020-03-17,1,0,0,4,64,48,0.0,0.0,0.0,1
24443,1289234,Yakuza: Like a Dragon Karaoke Set,2020-11-10,1,0,0,1,12,74,14.99,14.99,0.0,1
24444,1303820,Aim Master H,2020-06-24,1,0,0,4,43,16,2.99,2.99,0.0,1
24445,1351360,DevLife,2020-08-21,1,1,1,6,72,47,10.99,10.99,0.0,1
24446,1363250,MAGIX Video deluxe 2021 Plus Steam Edition,2020-09-09,1,0,0,2,33,15,99.99,99.99,0.0,1
